age,gender,ethnicity,fcid_code
16,1,1,603182000
16,1,1,603182000
16,1,1,603182000
16,2,3,603182000
16,2,3,603182000
16,2,3,603182000
16,2,3,603182000
16,2,4,603182000
16,1,4,603182000
16,1,5,603182000
16,1,3,603182000
16,2,3,603182000
16,1,4,603182000
16,1,4,603182000
16,1,4,603182000
16,1,1,603182000
16,1,3,603182000
16,1,4,603182000
16,1,4,603182000
16,1,2,603182000
16,1,3,603182000
16,1,4,603182000
16,1,3,603182000
16,1,3,603182000
16,2,4,603182000
16,1,4,603182000
16,1,1,603182000
16,2,4,603182000
16,1,1,603182000
16,1,3,603182000
16,2,4,603182000
16,2,4,603182000
16,1,1,603182000
16,1,3,603182000
16,1,3,603182000
16,2,1,603182000
16,1,1,603182000
16,2,5,603182000
16,2,3,603182000
16,1,1,603182000
16,1,3,603182000
16,2,3,603182000
16,1,3,603182000
16,2,5,603182000
16,2,3,603182000
16,2,1,603182000
16,2,1,603182000
16,2,5,603182000
16,1,1,603182000
16,1,3,603182000
16,2,4,603182000
16,1,1,603182000
16,1,1,603182000
16,2,4,603182000
16,1,3,603182000
16,1,1,603182000
16,1,3,603182000
16,2,4,603182000
16,1,1,603182000
16,2,5,603182000
16,1,3,603182000
16,2,4,603182000
16,2,4,603182000
16,1,3,603182000
16,2,4,603182000
16,2,4,603182000
16,1,3,603182000
16,2,5,603182000
16,2,5,603182000
16,2,3,603182000
16,2,5,603182000
16,1,1,603182000
16,1,3,603182000
16,1,1,603182000
16,1,1,603182000
16,1,4,603182000
16,1,4,603182000
16,1,1,603182000
16,1,4,603182000
16,1,1,603182000
16,1,3,603182000
16,1,2,603182000
16,2,1,603182000
16,1,3,603182000
16,1,1,603182000
16,1,1,603182000
16,1,4,603182000
16,1,1,603182000
16,2,3,603182000
16,1,4,603182000
16,1,4,603182000
16,2,1,603182000
16,1,1,603182000
16,1,1,603182000
16,1,1,603182000
16,1,4,603182000
16,1,3,603182000
16,1,4,603182000
16,2,3,603182000
16,1,3,603182000
16,1,1,603182000
16,1,1,603182000
16,1,1,603182000
16,1,3,603182000
16,2,4,603182000
16,2,3,603182000
16,2,4,603182000
16,2,5,603182000
16,1,4,603182000
16,2,1,603182000
16,2,3,603182000
16,2,1,603182000
16,2,4,603182000
16,2,5,603182000
16,2,4,603182000
16,2,3,603182000
16,1,4,603182000
16,2,3,603182000
16,1,2,603182000
16,2,1,603182000
16,2,3,603182000
16,1,3,603182000
16,1,4,603182000
16,2,3,603182000
16,2,3,603182000
16,2,4,603182000
16,1,2,603182000
16,2,4,603182000
16,2,3,603182000
16,2,1,603182000
16,2,4,603182000
16,1,4,603182000
16,2,2,603182000
16,1,3,603182000
16,2,4,603182000
16,2,3,603182000
16,1,4,603182000
16,1,4,603182000
16,1,4,603182000
16,1,1,603182000
16,1,1,603182000
16,2,1,603182000
16,1,3,603182000
16,1,4,603182000
16,1,4,603182000
16,2,3,603182000
16,1,3,603182000
16,2,1,603182000
16,2,4,603182000
16,1,4,603182000
16,1,1,603182000
16,2,1,603182000
16,1,1,603182000
16,2,1,603182000
16,1,2,603182000
16,2,3,603182000
16,1,3,603182000
16,2,4,603182000
16,2,4,603182000
16,2,1,603182000
16,1,4,603182000
16,1,4,603182000
16,1,3,603182000
16,1,4,603182000
16,1,4,603182000
16,2,3,603182000
16,2,3,603182000
16,1,4,603182000
16,2,1,603182000
16,1,3,603182000
16,1,3,603182000
16,1,3,603182000
16,2,3,603182000
16,2,4,603182000
16,1,3,603182000
16,2,4,603182000
16,2,4,603182000
16,1,1,603182000
16,2,1,603182000
16,2,3,603182000
16,1,1,603182000
16,2,1,603182000
16,1,4,603182000
16,2,4,603182000
16,1,1,603182000
16,1,3,603182000
16,1,1,603182000
16,1,1,603182000
16,1,4,603182000
16,2,3,603182000
16,1,3,603182000
16,1,4,603182000
16,1,1,603182000
16,1,3,603182000
16,2,3,603182000
16,1,1,603182000
16,2,1,603182000
16,1,4,603182000
16,1,1,603182000
16,1,1,603182000
16,1,2,603182000
16,2,3,603182000
16,2,1,603182000
16,1,2,603182000
16,2,4,603182000
16,2,1,603182000
16,2,4,603182000
16,2,3,603182000
16,2,1,603182000
16,1,1,603182000
16,1,1,603182000
16,1,4,603182000
16,2,3,603182000
16,2,4,603182000
16,2,1,603182000
16,1,1,603182000
16,2,3,603182000
16,1,4,603182000
16,1,3,603182000
16,2,3,603182000
16,1,4,603182000
16,2,3,603182000
16,1,3,603182000
16,2,2,603182000
16,2,4,603182000
16,2,3,603182000
16,1,4,603182000
16,1,3,603182000
16,1,1,603182000
16,2,4,603182000
16,1,4,603182000
16,2,2,603182000
16,1,4,603182000
16,2,4,603182000
16,2,3,603182000
16,1,4,603182000
16,2,1,603182000
16,2,3,603182000
16,1,1,603182000
16,2,4,603182000
16,2,4,603182000
16,2,4,603182000
16,2,3,603182000
16,2,1,603182000
16,1,4,603182000
16,1,3,603182000
16,2,3,603182000
16,1,1,603182000
16,2,5,603182000
16,1,4,603182000
16,1,4,603182000
16,2,3,603182000
16,2,5,603182000
16,2,3,603182000
16,2,4,603182000
16,1,3,603182000
16,1,3,603182000
16,2,5,603182000
16,2,3,603182000
16,2,4,603182000
16,2,3,603182000
16,1,4,603182000
16,1,4,603182000
16,1,3,603182000
16,1,3,603182000
16,1,3,603182000
16,1,4,603182000
16,1,4,603182000
16,1,4,603182000
16,1,2,603182000
16,1,3,603182000
16,2,4,603182000
16,2,1,603182000
16,1,2,603182000
16,2,4,603182000
16,1,3,603182000
16,1,1,603182000
16,1,1,603182000
16,2,5,603182000
16,2,4,603182000
16,2,1,603182000
16,1,4,603182000
16,2,1,603182000
16,1,4,603182000
16,1,1,603182000
16,2,2,603182000
16,1,4,603182000
16,2,4,603182000
16,1,3,603182000
16,1,1,603182000
16,2,4,603182000
16,2,4,603182000
16,1,4,603182000
16,1,3,603182000
16,1,3,603182000
16,2,2,603182000
16,1,4,603182000
16,1,4,603182000
16,1,4,603182000
16,2,3,603182000
16,2,5,603182000
16,2,2,603182000
16,2,3,603182000
16,1,4,603182000
16,2,2,603182000
16,1,3,603182000
16,1,4,603182000
16,2,4,603182000
16,2,4,603182000
16,2,4,603182000
16,2,3,603182000
16,1,4,603182000
16,1,2,603182000
16,2,4,603182000
16,2,3,603182000
16,1,2,603182000
16,1,4,603182000
16,2,1,603182000
16,1,3,603182000
16,1,1,603182000
16,2,2,603182000
16,2,4,603182000
16,2,2,603182000
16,1,1,603182000
17,1,4,603182000
17,2,1,603182000
17,1,3,603182000
17,1,1,603182000
17,2,3,603182000
17,1,4,603182000
17,1,1,603182000
17,2,2,603182000
17,1,4,603182000
17,1,2,603182000
17,2,1,603182000
17,2,1,603182000
17,1,1,603182000
17,2,1,603182000
17,2,1,603182000
17,2,4,603182000
17,2,1,603182000
17,2,4,603182000
17,1,3,603182000
17,1,4,603182000
17,1,2,603182000
17,1,3,603182000
17,1,3,603182000
17,1,4,603182000
17,1,1,603182000
17,1,2,603182000
17,1,2,603182000
17,1,4,603182000
17,1,3,603182000
17,1,2,603182000
17,1,4,603182000
17,1,4,603182000
17,2,3,603182000
17,1,1,603182000
17,1,4,603182000
17,2,1,603182000
17,2,1,603182000
17,1,3,603182000
17,1,3,603182000
17,2,2,603182000
17,1,3,603182000
17,1,5,603182000
17,2,1,603182000
17,2,5,603182000
17,2,4,603182000
17,2,4,603182000
17,1,4,603182000
17,1,1,603182000
17,2,3,603182000
17,1,1,603182000
17,2,4,603182000
17,2,5,603182000
17,1,1,603182000
17,1,3,603182000
17,1,3,603182000
17,2,4,603182000
17,2,4,603182000
17,1,3,603182000
17,1,4,603182000
17,2,4,603182000
17,1,1,603182000
17,2,3,603182000
17,1,2,603182000
17,2,3,603182000
17,2,4,603182000
17,1,4,603182000
17,1,4,603182000
17,1,3,603182000
17,1,4,603182000
17,2,4,603182000
17,2,4,603182000
17,1,4,603182000
17,1,3,603182000
17,1,2,603182000
17,2,5,603182000
17,1,3,603182000
17,1,1,603182000
17,2,3,603182000
17,1,4,603182000
17,2,1,603182000
17,2,1,603182000
17,2,3,603182000
17,2,4,603182000
17,2,5,603182000
17,1,4,603182000
17,2,1,603182000
17,1,5,603182000
17,2,1,603182000
17,1,1,603182000
17,1,3,603182000
17,1,1,603182000
17,1,3,603182000
17,2,1,603182000
17,2,3,603182000
17,1,4,603182000
17,2,3,603182000
17,2,1,603182000
17,2,1,603182000
17,2,4,603182000
17,2,4,603182000
17,2,4,603182000
17,2,4,603182000
17,1,3,603182000
17,1,4,603182000
17,2,4,603182000
17,1,3,603182000
17,2,4,603182000
17,1,4,603182000
17,2,5,603182000
17,2,4,603182000
17,1,3,603182000
17,2,4,603182000
17,2,4,603182000
17,1,3,603182000
17,1,4,603182000
17,2,4,603182000
17,2,4,603182000
17,2,4,603182000
17,1,3,603182000
17,1,3,603182000
17,1,1,603182000
17,2,3,603182000
17,1,1,603182000
17,1,1,603182000
17,1,4,603182000
17,1,1,603182000
17,2,4,603182000
17,1,3,603182000
17,2,1,603182000
17,1,4,603182000
17,1,4,603182000
17,1,4,603182000
17,2,4,603182000
17,2,1,603182000
17,2,1,603182000
17,2,5,603182000
17,1,2,603182000
17,1,1,603182000
17,1,3,603182000
17,2,1,603182000
17,2,1,603182000
17,2,1,603182000
17,2,1,603182000
17,1,3,603182000
17,2,1,603182000
17,1,3,603182000
17,2,1,603182000
17,2,1,603182000
17,1,5,603182000
17,1,1,603182000
17,1,4,603182000
17,2,1,603182000
17,1,4,603182000
17,2,1,603182000
17,2,1,603182000
17,1,3,603182000
17,2,1,603182000
17,2,4,603182000
17,1,4,603182000
17,2,4,603182000
17,1,3,603182000
17,1,4,603182000
17,1,4,603182000
17,1,3,603182000
17,1,3,603182000
17,2,4,603182000
17,1,3,603182000
17,2,1,603182000
17,2,1,603182000
17,1,3,603182000
17,1,4,603182000
17,1,3,603182000
17,2,3,603182000
17,2,3,603182000
17,1,1,603182000
17,1,1,603182000
17,1,4,603182000
17,2,3,603182000
17,1,3,603182000
17,1,4,603182000
17,1,4,603182000
17,2,3,603182000
17,2,4,603182000
17,2,2,603182000
17,1,3,603182000
17,2,1,603182000
17,1,5,603182000
17,1,1,603182000
17,1,1,603182000
17,1,1,603182000
17,2,1,603182000
17,1,5,603182000
17,1,4,603182000
17,1,3,603182000
17,1,1,603182000
17,1,3,603182000
17,2,4,603182000
17,2,4,603182000
17,2,3,603182000
17,2,3,603182000
17,1,4,603182000
17,2,3,603182000
17,1,3,603182000
17,1,2,603182000
17,1,2,603182000
17,1,3,603182000
17,1,3,603182000
17,2,1,603182000
17,1,4,603182000
17,1,3,603182000
17,2,2,603182000
17,1,3,603182000
17,1,4,603182000
17,1,3,603182000
17,1,3,603182000
17,1,1,603182000
17,1,1,603182000
17,1,3,603182000
17,1,1,603182000
17,1,3,603182000
17,2,4,603182000
17,1,3,603182000
17,1,1,603182000
17,1,4,603182000
17,2,4,603182000
17,2,1,603182000
17,2,2,603182000
17,2,4,603182000
17,2,4,603182000
17,2,4,603182000
17,1,4,603182000
17,1,1,603182000
17,1,4,603182000
17,2,1,603182000
17,1,1,603182000
17,1,1,603182000
17,1,3,603182000
17,2,4,603182000
17,2,1,603182000
17,2,4,603182000
17,1,1,603182000
17,2,4,603182000
17,2,3,603182000
17,1,3,603182000
17,1,4,603182000
17,2,4,603182000
17,1,3,603182000
17,1,5,603182000
17,2,3,603182000
17,2,4,603182000
17,1,4,603182000
17,2,4,603182000
17,1,3,603182000
17,2,4,603182000
17,1,1,603182000
17,1,4,603182000
17,1,1,603182000
17,1,2,603182000
17,1,4,603182000
17,1,1,603182000
17,2,1,603182000
17,2,1,603182000
17,1,3,603182000
17,1,3,603182000
17,1,2,603182000
17,1,1,603182000
17,1,1,603182000
17,2,4,603182000
17,1,3,603182000
17,1,4,603182000
17,2,2,603182000
17,2,1,603182000
17,1,3,603182000
17,1,3,603182000
17,2,3,603182000
17,1,1,603182000
17,1,1,603182000
17,2,3,603182000
17,2,3,603182000
17,2,3,603182000
17,2,3,603182000
17,1,4,603182000
17,1,1,603182000
17,1,1,603182000
17,1,1,603182000
17,1,1,603182000
17,1,1,603182000
17,2,1,603182000
17,1,1,603182000
17,2,4,603182000
17,2,3,603182000
17,1,4,603182000
17,2,5,603182000
17,1,2,603182000
17,2,5,603182000
17,1,1,603182000
17,1,2,603182000
17,1,1,603182000
17,1,1,603182000
17,1,3,603182000
17,1,4,603182000
17,1,2,603182000
17,1,3,603182000
17,1,3,603182000
17,2,3,603182000
17,1,1,603182000
17,1,4,603182000
17,1,2,603182000
17,2,4,603182000
17,1,5,603182000
17,1,4,603182000
17,1,3,603182000
17,1,3,603182000
17,1,1,603182000
17,1,2,603182000
17,1,2,603182000
17,2,3,603182000
17,1,4,603182000
17,1,4,603182000
17,1,1,603182000
17,2,3,603182000
17,2,1,603182000
17,1,1,603182000
17,1,1,603182000
17,2,1,603182000
17,1,2,603182000
17,2,1,603182000
17,2,1,603182000
17,2,4,603182000
17,2,4,603182000
17,2,1,603182000
17,2,3,603182000
17,2,3,603182000
17,2,3,603182000
17,1,3,603182000
17,2,1,603182000
17,2,4,603182000
17,1,3,603182000
17,1,3,603182000
17,2,3,603182000
17,1,3,603182000
17,2,3,603182000
17,1,3,603182000
17,1,3,603182000
17,1,4,603182000
17,2,3,603182000
17,1,4,603182000
17,1,4,603182000
17,2,1,603182000
17,2,5,603182000
17,1,1,603182000
17,1,3,603182000
17,1,4,603182000
17,2,4,603182000
17,1,4,603182000
17,1,4,603182000
17,1,3,603182000
17,2,3,603182000
17,2,3,603182000
17,1,1,603182000
17,2,3,603182000
17,2,4,603182000
17,1,1,603182000
17,1,1,603182000
17,2,1,603182000
17,2,5,603182000
17,2,3,603182000
17,1,3,603182000
17,2,1,603182000
17,2,1,603182000
17,1,3,603182000
17,2,1,603182000
17,1,1,603182000
17,2,4,603182000
17,1,3,603182000
17,1,4,603182000
17,1,4,603182000
17,2,4,603182000
17,2,4,603182000
17,1,3,603182000
17,2,4,603182000
17,1,4,603182000
17,2,1,603182000
17,2,4,603182000
17,1,3,603182000
17,1,3,603182000
17,2,3,603182000
17,2,1,603182000
17,1,3,603182000
17,2,3,603182000
17,1,1,603182000
17,1,1,603182000
17,1,3,603182000
17,2,4,603182000
17,1,1,603182000
17,2,3,603182000
17,2,4,603182000
17,2,3,603182000
17,1,1,603182000
17,1,1,603182000
17,2,4,603182000
17,2,4,603182000
17,1,1,603182000
17,2,3,603182000
17,2,3,603182000
17,2,1,603182000
17,1,2,603182000
17,2,3,603182000
17,2,1,603182000
17,1,4,603182000
17,2,1,603182000
17,1,4,603182000
17,1,1,603182000
17,2,5,603182000
17,2,2,603182000
17,2,1,603182000
17,1,1,603182000
17,2,1,603182000
17,2,4,603182000
17,1,4,603182000
17,1,3,603182000
17,2,4,603182000
17,1,4,603182000
17,2,1,603182000
17,1,4,603182000
17,1,3,603182000
17,1,3,603182000
17,2,4,603182000
17,2,4,603182000
17,2,1,603182000
17,2,4,603182000
17,1,1,603182000
17,2,1,603182000
17,1,5,603182000
17,2,1,603182000
17,1,1,603182000
17,1,4,603182000
17,2,5,603182000
17,1,5,603182000
17,2,5,603182000
17,2,2,603182000
17,2,2,603182000
17,2,2,603182000
17,1,3,603182000
17,1,4,603182000
17,1,3,603182000
17,1,4,603182000
17,2,4,603182000
17,1,3,603182000
17,1,3,603182000
17,1,3,603182000
17,1,4,603182000
17,2,1,603182000
17,1,4,603182000
17,2,3,603182000
17,1,4,603182000
17,2,4,603182000
17,2,4,603182000
17,1,3,603182000
17,2,4,603182000
17,1,2,603182000
17,1,2,603182000
17,2,3,603182000
17,1,5,603182000
17,2,1,603182000
17,1,3,603182000
17,2,3,603182000
18,1,1,603182000
18,2,1,603182000
18,1,4,603182000
18,1,3,603182000
18,2,1,603182000
18,2,4,603182000
18,1,4,603182000
18,1,4,603182000
18,2,1,603182000
18,2,3,603182000
18,2,4,603182000
18,2,1,603182000
18,2,3,603182000
18,2,3,603182000
18,2,1,603182000
18,2,4,603182000
18,2,4,603182000
18,1,4,603182000
18,2,1,603182000
18,2,2,603182000
18,1,4,603182000
18,1,2,603182000
18,2,1,603182000
18,2,1,603182000
18,1,4,603182000
18,2,4,603182000
18,1,3,603182000
18,2,2,603182000
18,2,2,603182000
18,2,5,603182000
18,2,3,603182000
18,1,1,603182000
18,1,4,603182000
18,2,1,603182000
18,1,4,603182000
18,2,4,603182000
18,2,1,603182000
18,1,4,603182000
18,1,5,603182000
18,1,1,603182000
18,1,1,603182000
18,1,4,603182000
18,1,4,603182000
18,2,4,603182000
18,2,3,603182000
18,2,1,603182000
18,2,1,603182000
18,1,4,603182000
18,1,4,603182000
18,2,5,603182000
18,2,5,603182000
18,2,4,603182000
18,2,2,603182000
18,1,1,603182000
18,1,4,603182000
18,2,4,603182000
18,2,3,603182000
18,2,1,603182000
18,1,3,603182000
18,1,4,603182000
18,1,4,603182000
18,1,4,603182000
18,1,4,603182000
18,2,1,603182000
18,2,4,603182000
18,2,3,603182000
18,2,1,603182000
18,2,1,603182000
18,2,1,603182000
18,2,3,603182000
18,2,4,603182000
18,2,5,603182000
18,2,4,603182000
18,1,2,603182000
18,2,4,603182000
18,2,3,603182000
18,1,3,603182000
18,1,3,603182000
18,1,3,603182000
18,2,4,603182000
18,2,5,603182000
18,1,1,603182000
18,1,3,603182000
18,1,4,603182000
18,2,4,603182000
18,2,4,603182000
18,2,4,603182000
18,1,3,603182000
18,1,3,603182000
18,2,4,603182000
18,1,4,603182000
18,1,4,603182000
18,1,1,603182000
18,1,3,603182000
18,1,3,603182000
18,2,5,603182000
18,2,5,603182000
18,1,4,603182000
18,1,1,603182000
18,2,2,603182000
18,1,3,603182000
18,1,1,603182000
18,2,2,603182000
18,2,2,603182000
18,1,4,603182000
18,1,3,603182000
18,2,4,603182000
18,1,4,603182000
18,2,3,603182000
18,2,3,603182000
18,2,1,603182000
18,2,1,603182000
18,2,3,603182000
18,2,5,603182000
18,1,1,603182000
18,2,1,603182000
18,1,1,603182000
18,2,3,603182000
18,1,4,603182000
18,2,2,603182000
18,2,1,603182000
18,2,1,603182000
18,2,3,603182000
18,2,2,603182000
18,1,3,603182000
18,1,4,603182000
18,1,3,603182000
18,1,1,603182000
18,2,2,603182000
18,1,3,603182000
18,2,1,603182000
18,1,4,603182000
18,1,4,603182000
18,1,1,603182000
18,1,4,603182000
18,2,3,603182000
18,1,3,603182000
18,1,3,603182000
18,2,4,603182000
18,1,3,603182000
18,2,2,603182000
18,1,4,603182000
18,2,1,603182000
18,1,4,603182000
18,1,4,603182000
18,1,4,603182000
18,2,4,603182000
18,2,1,603182000
18,2,1,603182000
18,2,4,603182000
18,2,3,603182000
18,2,4,603182000
18,2,4,603182000
18,1,1,603182000
18,2,4,603182000
18,1,4,603182000
18,1,4,603182000
18,1,5,603182000
18,2,3,603182000
18,1,3,603182000
18,1,1,603182000
18,1,3,603182000
18,1,4,603182000
18,1,4,603182000
18,2,4,603182000
18,1,3,603182000
18,1,3,603182000
18,1,3,603182000
18,2,3,603182000
18,1,1,603182000
18,2,4,603182000
18,2,1,603182000
18,1,3,603182000
18,1,2,603182000
18,1,3,603182000
18,2,1,603182000
18,2,4,603182000
18,2,4,603182000
18,1,3,603182000
18,1,3,603182000
18,2,1,603182000
18,1,1,603182000
18,1,3,603182000
18,2,3,603182000
18,1,1,603182000
18,2,3,603182000
18,2,1,603182000
18,2,1,603182000
18,1,3,603182000
18,2,1,603182000
18,2,4,603182000
18,2,4,603182000
18,1,3,603182000
18,2,3,603182000
18,1,3,603182000
18,2,4,603182000
18,2,3,603182000
18,2,4,603182000
18,1,4,603182000
18,2,3,603182000
18,2,1,603182000
18,1,3,603182000
18,2,4,603182000
18,1,3,603182000
18,2,3,603182000
18,2,1,603182000
18,2,4,603182000
18,1,1,603182000
18,2,1,603182000
18,1,5,603182000
18,1,1,603182000
18,1,1,603182000
18,2,1,603182000
18,1,5,603182000
18,1,5,603182000
18,1,5,603182000
18,2,3,603182000
18,2,3,603182000
18,1,1,603182000
18,1,4,603182000
18,1,1,603182000
18,1,4,603182000
18,1,3,603182000
18,1,3,603182000
18,1,1,603182000
18,1,4,603182000
18,2,3,603182000
18,1,4,603182000
18,2,4,603182000
18,2,4,603182000
18,2,4,603182000
18,2,3,603182000
18,2,3,603182000
18,1,1,603182000
18,2,1,603182000
18,1,3,603182000
18,2,4,603182000
18,2,1,603182000
18,2,4,603182000
18,1,3,603182000
18,1,4,603182000
18,2,4,603182000
18,1,5,603182000
18,2,4,603182000
18,2,5,603182000
18,2,4,603182000
18,1,5,603182000
18,2,3,603182000
18,1,5,603182000
18,2,1,603182000
18,2,4,603182000
18,2,4,603182000
18,1,1,603182000
18,1,3,603182000
18,2,3,603182000
18,1,1,603182000
18,1,3,603182000
18,1,3,603182000
18,1,3,603182000
18,1,3,603182000
18,2,4,603182000
18,1,1,603182000
18,1,5,603182000
18,1,1,603182000
18,2,3,603182000
18,2,3,603182000
18,1,1,603182000
18,2,3,603182000
18,1,3,603182000
18,2,2,603182000
18,2,1,603182000
18,1,4,603182000
18,1,1,603182000
18,1,3,603182000
18,2,3,603182000
18,1,4,603182000
18,1,4,603182000
18,1,4,603182000
18,2,1,603182000
18,1,3,603182000
18,1,3,603182000
18,1,3,603182000
18,2,2,603182000
18,2,4,603182000
18,2,2,603182000
18,2,3,603182000
18,2,1,603182000
18,2,3,603182000
18,2,3,603182000
18,1,3,603182000
18,2,3,603182000
18,2,1,603182000
18,1,4,603182000
18,1,3,603182000
18,1,1,603182000
18,1,4,603182000
18,1,1,603182000
18,1,1,603182000
18,2,3,603182000
18,1,4,603182000
18,1,1,603182000
18,1,4,603182000
18,1,3,603182000
18,1,3,603182000
18,2,4,603182000
18,2,1,603182000
18,1,3,603182000
18,2,1,603182000
18,2,1,603182000
18,1,3,603182000
18,2,4,603182000
18,2,3,603182000
18,1,2,603182000
18,2,5,603182000
18,1,1,603182000
18,2,4,603182000
18,2,3,603182000
18,2,3,603182000
18,2,3,603182000
18,1,4,603182000
18,2,3,603182000
18,2,3,603182000
18,2,4,603182000
18,1,1,603182000
18,1,2,603182000
18,2,5,603182000
18,2,2,603182000
18,2,2,603182000
18,2,1,603182000
18,2,4,603182000
18,2,4,603182000
18,2,1,603182000
18,2,3,603182000
18,2,1,603182000
18,2,4,603182000
18,2,1,603182000
18,1,3,603182000
18,2,4,603182000
18,1,3,603182000
18,2,1,603182000
18,2,1,603182000
18,1,4,603182000
18,1,2,603182000
18,1,3,603182000
18,2,2,603182000
18,2,1,603182000
18,1,4,603182000
18,1,4,603182000
18,1,4,603182000
18,2,3,603182000
18,2,3,603182000
18,1,4,603182000
18,2,3,603182000
18,2,1,603182000
18,1,5,603182000
18,2,5,603182000
18,1,4,603182000
18,2,4,603182000
18,2,4,603182000
18,1,3,603182000
18,2,4,603182000
18,2,2,603182000
18,2,4,603182000
18,1,3,603182000
18,1,4,603182000
18,2,1,603182000
18,1,3,603182000
18,1,3,603182000
18,2,3,603182000
18,2,1,603182000
18,1,1,603182000
18,2,4,603182000
18,1,4,603182000
18,2,4,603182000
18,1,3,603182000
18,1,3,603182000
18,2,3,603182000
18,2,4,603182000
18,2,4,603182000
18,2,1,603182000
18,1,1,603182000
18,1,3,603182000
18,1,1,603182000
18,2,4,603182000
18,2,1,603182000
18,1,4,603182000
18,2,3,603182000
18,1,3,603182000
18,1,1,603182000
18,1,3,603182000
18,1,1,603182000
18,1,3,603182000
18,1,3,603182000
18,2,1,603182000
18,2,4,603182000
18,1,4,603182000
18,1,3,603182000
18,2,4,603182000
18,2,3,603182000
18,2,4,603182000
18,2,1,603182000
18,1,3,603182000
18,1,1,603182000
18,2,4,603182000
18,2,4,603182000
18,2,4,603182000
18,2,3,603182000
18,1,1,603182000
18,1,3,603182000
18,2,3,603182000
18,2,1,603182000
18,2,4,603182000
18,2,4,603182000
18,1,4,603182000
18,2,5,603182000
19,1,3,603182000
19,1,1,603182000
19,2,3,603182000
19,1,3,603182000
19,1,4,603182000
19,2,4,603182000
19,2,3,603182000
19,1,3,603182000
19,1,3,603182000
19,2,3,603182000
19,2,3,603182000
19,1,1,603182000
19,2,4,603182000
19,1,4,603182000
19,1,4,603182000
19,1,4,603182000
19,1,2,603182000
19,1,4,603182000
19,1,3,603182000
19,1,3,603182000
19,1,3,603182000
19,1,4,603182000
19,1,1,603182000
19,2,4,603182000
19,1,4,603182000
19,1,4,603182000
19,2,3,603182000
19,2,4,603182000
19,2,5,603182000
19,2,3,603182000
19,1,3,603182000
19,1,1,603182000
19,1,3,603182000
19,1,1,603182000
19,1,5,603182000
19,2,3,603182000
19,1,3,603182000
19,1,4,603182000
19,1,4,603182000
19,1,4,603182000
19,2,4,603182000
19,1,1,603182000
19,1,3,603182000
19,2,3,603182000
19,1,4,603182000
19,2,5,603182000
19,2,5,603182000
19,2,1,603182000
19,2,3,603182000
19,1,4,603182000
19,2,4,603182000
19,2,2,603182000
19,2,2,603182000
19,1,3,603182000
19,1,4,603182000
19,2,1,603182000
19,2,3,603182000
19,2,4,603182000
19,2,4,603182000
19,2,1,603182000
19,1,3,603182000
19,2,5,603182000
19,1,4,603182000
19,2,3,603182000
19,1,1,603182000
19,1,3,603182000
19,2,4,603182000
19,1,4,603182000
19,1,3,603182000
19,1,4,603182000
19,1,4,603182000
19,1,3,603182000
19,1,4,603182000
19,1,1,603182000
19,2,2,603182000
19,1,4,603182000
19,1,4,603182000
19,2,3,603182000
19,1,4,603182000
19,2,1,603182000
19,1,4,603182000
19,2,1,603182000
19,2,4,603182000
19,1,2,603182000
19,1,3,603182000
19,2,2,603182000
19,1,3,603182000
19,2,3,603182000
19,1,2,603182000
19,1,3,603182000
19,2,1,603182000
19,2,1,603182000
19,2,4,603182000
19,2,2,603182000
19,2,3,603182000
19,2,1,603182000
19,2,1,603182000
19,2,3,603182000
19,2,3,603182000
19,1,1,603182000
19,1,1,603182000
19,2,3,603182000
19,2,4,603182000
19,2,3,603182000
19,1,1,603182000
19,2,1,603182000
19,1,1,603182000
19,1,4,603182000
19,1,3,603182000
19,1,1,603182000
19,1,1,603182000
19,2,1,603182000
19,1,3,603182000
19,1,1,603182000
19,1,5,603182000
19,1,2,603182000
19,2,4,603182000
19,2,2,603182000
19,2,4,603182000
19,2,4,603182000
19,1,1,603182000
19,2,4,603182000
19,2,4,603182000
19,2,4,603182000
19,1,3,603182000
19,1,3,603182000
19,2,3,603182000
19,1,1,603182000
19,2,3,603182000
19,1,3,603182000
19,2,1,603182000
19,2,4,603182000
19,2,3,603182000
19,1,1,603182000
19,2,4,603182000
19,1,1,603182000
19,1,1,603182000
19,1,4,603182000
19,1,3,603182000
19,1,4,603182000
19,1,3,603182000
19,1,3,603182000
19,1,4,603182000
19,1,3,603182000
19,2,5,603182000
19,2,5,603182000
19,2,2,603182000
19,2,3,603182000
19,2,2,603182000
19,1,2,603182000
19,2,3,603182000
19,1,4,603182000
19,1,1,603182000
19,2,4,603182000
19,1,3,603182000
19,2,4,603182000
19,1,4,603182000
19,1,5,603182000
19,1,5,603182000
19,1,4,603182000
19,1,1,603182000
19,2,3,603182000
19,1,4,603182000
19,2,1,603182000
19,1,1,603182000
19,1,4,603182000
19,2,1,603182000
19,2,1,603182000
19,1,4,603182000
19,2,3,603182000
19,2,1,603182000
19,1,3,603182000
19,2,3,603182000
19,1,4,603182000
19,2,4,603182000
19,1,1,603182000
19,1,4,603182000
19,2,3,603182000
19,2,3,603182000
19,1,2,603182000
19,1,1,603182000
19,1,4,603182000
19,1,3,603182000
19,2,1,603182000
19,1,3,603182000
19,1,1,603182000
19,2,4,603182000
19,1,4,603182000
19,1,5,603182000
19,2,4,603182000
19,2,2,603182000
19,2,4,603182000
